state,action,q_value
"['5', 'Q']_2_8_3",draw_deck_2,0.0
"['5', 'Q']_2_8_3",draw_deck_3,0.0
"['5', '8', 'Q']_1_7_4",take_discard_3,-0.49000000000000005
"['5', '8', 'Q']_1_7_4",draw_deck_3,0.0
['K']_3_2_2,take_discard_1,0.010000000000000002
['K']_3_2_2,take_discard_2,0.0
['K']_3_2_2,take_discard_3,0.0
['K']_3_2_2,draw_deck_1,0.0
['K']_3_2_2,draw_deck_2,0.0
['K']_3_2_2,draw_deck_3,0.0
"['2', 'K']_2_5_3",take_discard_2,0.010000000000000002
"['2', 'K']_2_5_3",take_discard_3,0.0
"['2', 'K']_2_5_3",draw_deck_2,0.0
"['2', 'K']_2_5_3",draw_deck_3,0.0
"['2', '5', 'K']_1_A_4",take_discard_3,1.01
"['2', '5', 'K']_1_A_4",draw_deck_3,0.0
['8']_3_J_2,take_discard_1,0.010000000000000002
['8']_3_J_2,take_discard_2,0.0
['8']_3_J_2,take_discard_3,0.0
['8']_3_J_2,draw_deck_1,0.0
['8']_3_J_2,draw_deck_2,0.0
['8']_3_J_2,draw_deck_3,0.0
"['8', 'J']_2_3_3",take_discard_2,0.010000000000000002
"['8', 'J']_2_3_3",take_discard_3,0.0
"['8', 'J']_2_3_3",draw_deck_2,0.0
"['8', 'J']_2_3_3",draw_deck_3,0.0
"['3', '8', 'J']_1_5_4",take_discard_3,-0.49000000000000005
"['3', '8', 'J']_1_5_4",draw_deck_3,0.0
"['3', '9', 'Q']_1_4_4",take_discard_2,-0.49000000000000005
"['3', '9', 'Q']_1_4_4",draw_deck_2,0.0
"['3', '4']_2_4_3",take_discard_0,0.010000000000000002
"['3', '4']_2_4_3",take_discard_3,0.0
"['3', '4']_2_4_3",draw_deck_0,0.0
"['3', '4']_2_4_3",draw_deck_3,0.0
"['3', '4', '4']_1_2_4",take_discard_3,1.01
"['3', '4', '4']_1_2_4",draw_deck_3,0.0
['A']_3_J_2,take_discard_1,0.010000000000000002
['A']_3_J_2,take_discard_2,0.0
['A']_3_J_2,take_discard_3,0.0
['A']_3_J_2,draw_deck_1,0.0
['A']_3_J_2,draw_deck_2,0.0
['A']_3_J_2,draw_deck_3,0.0
"['A', 'J']_2_J_3",take_discard_2,0.010000000000000002
"['A', 'J']_2_J_3",take_discard_3,0.0
"['A', 'J']_2_J_3",draw_deck_2,0.0
"['A', 'J']_2_J_3",draw_deck_3,0.0
"['A', 'J', 'J']_1_8_4",take_discard_3,1.01
"['A', 'J', 'J']_1_8_4",draw_deck_3,0.0
"['2', '4']_2_2_3",take_discard_1,0.010000000000000002
"['2', '4']_2_2_3",take_discard_3,0.0
"['2', '4']_2_2_3",draw_deck_1,0.0
"['2', '4']_2_2_3",draw_deck_3,0.0
"['2', '2', '4']_1_3_4",take_discard_3,1.01
"['2', '2', '4']_1_3_4",draw_deck_3,0.0
['5']_3_8_2,take_discard_1,0.010000000000000002
['5']_3_8_2,take_discard_2,0.0
['5']_3_8_2,take_discard_3,0.0
['5']_3_8_2,draw_deck_1,0.0
['5']_3_8_2,draw_deck_2,0.0
['5']_3_8_2,draw_deck_3,0.0
"['3', '5', '8']_1_8_4",take_discard_2,1.01
"['3', '5', '8']_1_8_4",draw_deck_2,0.0
"['5', '8']_2_6_3",draw_deck_3,0.010000000000000002
['Q']_3_3_2,take_discard_1,0.010000000000000002
['Q']_3_3_2,take_discard_2,0.0
['Q']_3_3_2,take_discard_3,0.0
['Q']_3_3_2,draw_deck_1,0.0
['Q']_3_3_2,draw_deck_2,0.0
['Q']_3_3_2,draw_deck_3,0.0
"['3', 'Q']_2_8_3",take_discard_2,0.019000000000000003
"['3', 'Q']_2_8_3",take_discard_3,0.0
"['3', 'Q']_2_8_3",draw_deck_2,0.0
"['3', 'Q']_2_8_3",draw_deck_3,0.0
"['3', 'Q']_2_8_3",take_discard_1,0.0
"['3', 'Q']_2_8_3",draw_deck_1,0.0
"['3', '8', 'Q']_1_10_4",take_discard_3,-0.49000000000000005
"['3', '8', 'Q']_1_10_4",draw_deck_3,0.0
['9']_3_A_2,take_discard_1,0.010000000000000002
['9']_3_A_2,take_discard_2,0.0
['9']_3_A_2,take_discard_3,0.0
['9']_3_A_2,draw_deck_1,0.0
['9']_3_A_2,draw_deck_2,0.0
['9']_3_A_2,draw_deck_3,0.0
"['9', 'A']_2_Q_3",take_discard_2,0.010000000000000002
"['9', 'A']_2_Q_3",take_discard_3,0.0
"['9', 'A']_2_Q_3",draw_deck_2,0.0
"['9', 'A']_2_Q_3",draw_deck_3,0.0
"['9', 'A', 'Q']_1_2_4",take_discard_3,-0.49000000000000005
"['9', 'A', 'Q']_1_2_4",draw_deck_3,0.0
"['10', '9', '9']_1_5_4",take_discard_2,-0.19
"['10', '9', '9']_1_5_4",draw_deck_2,0.0
['9']_3_8_2,draw_deck_3,0.019000000000000003
['9']_3_8_2,take_discard_1,0.0
['9']_3_8_2,take_discard_2,0.0
['9']_3_8_2,take_discard_3,0.0
['9']_3_8_2,draw_deck_1,0.0
['9']_3_8_2,draw_deck_2,0.0
"['10', '9']_2_7_3",draw_deck_1,0.010000000000000002
['Q']_3_6_2,take_discard_1,0.010000000000000002
['Q']_3_6_2,take_discard_2,0.0
['Q']_3_6_2,take_discard_3,0.0
['Q']_3_6_2,draw_deck_1,0.0
['Q']_3_6_2,draw_deck_2,0.0
['Q']_3_6_2,draw_deck_3,0.0
"['6', 'Q']_2_5_3",take_discard_2,0.010000000000000002
"['6', 'Q']_2_5_3",take_discard_3,0.0
"['6', 'Q']_2_5_3",draw_deck_2,0.0
"['6', 'Q']_2_5_3",draw_deck_3,0.0
"['5', '6', 'Q']_1_2_4",take_discard_3,-0.49000000000000005
"['5', '6', 'Q']_1_2_4",draw_deck_3,0.0
"['6', 'J']_2_9_3",take_discard_2,0.010000000000000002
"['6', 'J']_2_9_3",take_discard_3,0.0
"['6', 'J']_2_9_3",draw_deck_2,0.0
"['6', 'J']_2_9_3",draw_deck_3,0.0
"['6', '9', 'J']_1_A_4",take_discard_3,1.01
"['6', '9', 'J']_1_A_4",draw_deck_3,0.0
['6']_3_Q_2,take_discard_1,0.019000000000000003
['6']_3_Q_2,take_discard_2,0.0
['6']_3_Q_2,take_discard_3,0.0
['6']_3_Q_2,draw_deck_1,0.0
['6']_3_Q_2,draw_deck_2,0.0
['6']_3_Q_2,draw_deck_3,0.0
['6']_3_Q_2,take_discard_0,0.0
['6']_3_Q_2,draw_deck_0,0.0
"['6', 'Q']_2_10_3",take_discard_2,0.010000000000000002
"['6', 'Q']_2_10_3",take_discard_3,0.0
"['6', 'Q']_2_10_3",draw_deck_2,0.0
"['6', 'Q']_2_10_3",draw_deck_3,0.0
"['10', '6', 'Q']_1_8_4",take_discard_3,-0.49000000000000005
"['10', '6', 'Q']_1_8_4",draw_deck_3,0.0
"['3', '9']_2_8_3",take_discard_1,0.010000000000000002
"['3', '9']_2_8_3",take_discard_3,0.0
"['3', '9']_2_8_3",draw_deck_1,0.0
"['3', '9']_2_8_3",draw_deck_3,0.0
"['3', '9']_2_8_3",take_discard_2,0.010000000000000002
"['3', '9']_2_8_3",draw_deck_2,0.0
"['3', '8', '9']_1_9_4",draw_deck_3,1.01
['6']_3_K_2,take_discard_1,0.010000000000000002
['6']_3_K_2,take_discard_2,0.0
['6']_3_K_2,take_discard_3,0.0
['6']_3_K_2,draw_deck_1,0.0
['6']_3_K_2,draw_deck_2,0.0
['6']_3_K_2,draw_deck_3,0.0
"['6', 'K']_2_10_3",take_discard_2,0.010000000000000002
"['6', 'K']_2_10_3",take_discard_3,0.0
"['6', 'K']_2_10_3",draw_deck_2,0.0
"['6', 'K']_2_10_3",draw_deck_3,0.0
"['10', '6', 'K']_1_4_4",take_discard_3,-0.49000000000000005
"['10', '6', 'K']_1_4_4",draw_deck_3,0.0
['10']_3_3_2,take_discard_1,0.019000000000000003
['10']_3_3_2,take_discard_2,0.0
['10']_3_3_2,take_discard_3,0.0
['10']_3_3_2,draw_deck_1,0.0
['10']_3_3_2,draw_deck_2,0.0
['10']_3_3_2,draw_deck_3,0.0
"['10', '3']_2_8_3",take_discard_2,0.010000000000000002
"['10', '3']_2_8_3",take_discard_3,0.0
"['10', '3']_2_8_3",draw_deck_2,0.0
"['10', '3']_2_8_3",draw_deck_3,0.0
"['10', '3', '8']_1_2_4",take_discard_3,-0.49000000000000005
"['10', '3', '8']_1_2_4",draw_deck_3,0.0
"['10', '5', 'Q']_1_7_4",take_discard_2,-0.49000000000000005
"['10', '5', 'Q']_1_7_4",draw_deck_2,0.0
['9']_3_3_2,take_discard_1,0.010000000000000002
['9']_3_3_2,take_discard_2,0.0
['9']_3_3_2,take_discard_3,0.0
['9']_3_3_2,draw_deck_1,0.0
['9']_3_3_2,draw_deck_2,0.0
['9']_3_3_2,draw_deck_3,0.0
"['3', '8', '9']_1_4_4",take_discard_3,-0.49000000000000005
"['3', '8', '9']_1_4_4",draw_deck_3,0.0
"['5', 'J']_2_5_3",take_discard_2,0.010000000000000002
"['5', 'J']_2_5_3",take_discard_3,0.0
"['5', 'J']_2_5_3",draw_deck_2,0.0
"['5', 'J']_2_5_3",draw_deck_3,0.0
['J']_3_5_2,take_discard_1,0.010000000000000002
"['5', '5', 'J']_1_4_4",take_discard_3,1.01
['4']_3_4_2,take_discard_1,0.010000000000000002
['4']_3_4_2,take_discard_2,0.0
['4']_3_4_2,take_discard_3,0.0
['4']_3_4_2,draw_deck_1,0.0
['4']_3_4_2,draw_deck_2,0.0
['4']_3_4_2,draw_deck_3,0.0
"['4', '4']_2_2_3",take_discard_2,0.010000000000000002
"['4', '4']_2_2_3",take_discard_3,0.0
"['4', '4']_2_2_3",draw_deck_2,0.0
"['4', '4']_2_2_3",draw_deck_3,0.0
"['2', '4', '4']_1_10_4",take_discard_3,1.01
"['2', '4', '4']_1_10_4",draw_deck_3,0.0
['2']_3_2_2,take_discard_1,0.010000000000000002
['2']_3_2_2,take_discard_2,0.0
['2']_3_2_2,take_discard_3,0.0
['2']_3_2_2,draw_deck_1,0.010000000000000002
['2']_3_2_2,draw_deck_2,0.0
['2']_3_2_2,draw_deck_3,0.0
"['2', '2']_2_K_3",take_discard_2,0.010000000000000002
"['2', '2']_2_K_3",take_discard_3,0.0
"['2', '2']_2_K_3",draw_deck_2,0.0
"['2', '2']_2_K_3",draw_deck_3,0.0
"['2', '2', 'K']_1_A_4",take_discard_3,1.01
"['2', '2', 'K']_1_A_4",draw_deck_3,0.0
['9']_3_5_2,take_discard_1,0.019000000000000003
['9']_3_5_2,take_discard_2,0.0
['9']_3_5_2,take_discard_3,0.0
['9']_3_5_2,draw_deck_1,0.0
['9']_3_5_2,draw_deck_2,0.0
['9']_3_5_2,draw_deck_3,0.0
"['5', '9']_2_J_3",take_discard_2,0.010000000000000002
"['5', '9']_2_J_3",take_discard_3,0.0
"['5', '9']_2_J_3",draw_deck_2,0.0
"['5', '9']_2_J_3",draw_deck_3,0.0
"['5', '9', 'J']_1_10_4",take_discard_3,-0.49000000000000005
"['5', '9', 'J']_1_10_4",draw_deck_3,0.0
"['5', '9']_2_6_3",draw_deck_2,0.010000000000000002
"['5', '5', '9']_1_4_4",draw_deck_3,1.01
"['6', 'J']_2_Q_3",take_discard_1,0.010000000000000002
"['6', 'J']_2_Q_3",take_discard_2,0.0
"['6', 'J']_2_Q_3",draw_deck_1,0.0
"['6', 'J']_2_Q_3",draw_deck_2,0.0
"['6', 'J', 'Q']_1_3_4",take_discard_2,1.01
"['6', 'J', 'Q']_1_3_4",draw_deck_2,0.0
"['2', '4', 'Q']_1_3_4",take_discard_2,1.01
"['2', '4', 'Q']_1_3_4",draw_deck_2,0.0
"['4', 'Q']_2_3_3",draw_deck_3,0.010000000000000002
"['9', 'Q']_2_4_3",take_discard_2,0.010000000000000002
"['9', 'Q']_2_4_3",take_discard_3,0.0
"['9', 'Q']_2_4_3",draw_deck_2,0.0
"['9', 'Q']_2_4_3",draw_deck_3,0.0
"['4', '9', 'Q']_1_9_4",take_discard_3,1.01
"['4', '9', 'Q']_1_9_4",draw_deck_3,0.0
['5']_3_A_2,take_discard_1,0.010000000000000002
['5']_3_A_2,take_discard_2,0.0
['5']_3_A_2,take_discard_3,0.0
['5']_3_A_2,draw_deck_1,0.0
['5']_3_A_2,draw_deck_2,0.0
['5']_3_A_2,draw_deck_3,0.0
"['5', 'A']_2_8_3",take_discard_2,0.010000000000000002
"['5', 'A']_2_8_3",take_discard_3,0.0
"['5', 'A']_2_8_3",draw_deck_2,0.0
"['5', 'A']_2_8_3",draw_deck_3,0.0
"['5', '8', 'A']_1_2_4",take_discard_3,-0.49000000000000005
"['5', '8', 'A']_1_2_4",draw_deck_3,0.0
"['3', '4']_2_3_3",take_discard_1,0.010000000000000002
"['3', '4']_2_3_3",take_discard_2,0.0
"['3', '4']_2_3_3",draw_deck_1,0.0
"['3', '4']_2_3_3",draw_deck_2,0.0
['4']_3_3_2,take_discard_3,0.010000000000000002
"['3', '3', '4']_1_J_4",draw_deck_2,1.01
['8']_3_3_2,take_discard_1,0.010000000000000002
['8']_3_3_2,take_discard_2,0.0
['8']_3_3_2,take_discard_3,0.0
['8']_3_3_2,draw_deck_1,0.0
['8']_3_3_2,draw_deck_2,0.0
['8']_3_3_2,draw_deck_3,0.0
"['3', '8']_2_K_3",take_discard_2,0.010000000000000002
"['3', '8']_2_K_3",take_discard_3,0.0
"['3', '8']_2_K_3",draw_deck_2,0.0
"['3', '8']_2_K_3",draw_deck_3,0.0
"['3', '8', 'K']_1_6_4",take_discard_3,-0.49000000000000005
"['3', '8', 'K']_1_6_4",draw_deck_3,0.0
['2']_3_K_2,take_discard_0,0.019000000000000003
['2']_3_K_2,take_discard_1,0.0
['2']_3_K_2,take_discard_3,0.0
['2']_3_K_2,draw_deck_0,0.0
['2']_3_K_2,draw_deck_1,0.0
['2']_3_K_2,draw_deck_3,0.0
"['2', 'K']_2_6_3",take_discard_1,0.010000000000000002
"['2', 'K']_2_6_3",take_discard_3,0.0
"['2', 'K']_2_6_3",draw_deck_1,0.0
"['2', 'K']_2_6_3",draw_deck_3,0.0
"['2', '6', 'K']_1_9_4",take_discard_3,-0.49000000000000005
['4']_3_K_2,take_discard_0,0.010000000000000002
['4']_3_K_2,take_discard_2,0.0
['4']_3_K_2,take_discard_3,0.0
['4']_3_K_2,draw_deck_0,0.0
['4']_3_K_2,draw_deck_2,0.0
['4']_3_K_2,draw_deck_3,0.0
"['4', 'K', 'K']_1_J_4",take_discard_3,1.01
"['4', 'K', 'K']_1_J_4",draw_deck_3,0.0
"['4', 'K']_2_2_3",draw_deck_2,0.010000000000000002
"['3', '3']_2_8_3",take_discard_1,0.010000000000000002
"['3', '3']_2_8_3",take_discard_3,0.0
"['3', '3']_2_8_3",draw_deck_1,0.0
"['3', '3']_2_8_3",draw_deck_3,0.0
"['3', '3', '8']_1_2_4",take_discard_3,1.01
"['3', '3', '8']_1_2_4",draw_deck_3,0.0
['3']_3_3_2,take_discard_0,0.010000000000000002
"['10', '9']_2_10_3",take_discard_2,0.010000000000000002
"['10', '9']_2_10_3",take_discard_3,0.0
"['10', '9']_2_10_3",draw_deck_2,0.0
"['10', '9']_2_10_3",draw_deck_3,0.0
"['10', '10', '9']_1_8_4",take_discard_3,-0.49000000000000005
"['10', '10', '9']_1_8_4",draw_deck_3,0.0
['K']_3_9_2,take_discard_1,0.0199
['K']_3_9_2,take_discard_2,0.0
['K']_3_9_2,take_discard_3,0.0
['K']_3_9_2,draw_deck_1,0.0
['K']_3_9_2,draw_deck_2,0.0
['K']_3_9_2,draw_deck_3,0.0
"['9', 'K']_2_4_3",take_discard_2,0.019000000000000003
"['9', 'K']_2_4_3",take_discard_3,0.0
"['9', 'K']_2_4_3",draw_deck_2,0.0
"['9', 'K']_2_4_3",draw_deck_3,0.0
"['4', '9', 'K']_1_4_4",take_discard_3,-0.49000000000000005
"['4', '9', 'K']_1_4_4",draw_deck_3,0.0
"['4', '9']_2_10_3",take_discard_1,0.010000000000000002
"['4', '9']_2_10_3",take_discard_2,0.0
"['4', '9']_2_10_3",draw_deck_1,0.0
"['4', '9']_2_10_3",draw_deck_2,0.0
"['10', '4', '9']_1_J_4",take_discard_2,-0.49000000000000005
"['10', '4', '9']_1_J_4",draw_deck_2,0.0
['4']_3_9_2,take_discard_3,0.010000000000000002
"['2', '9', 'K']_1_8_4",take_discard_3,-0.49000000000000005
"['2', '9', 'K']_1_8_4",draw_deck_3,0.0
"['2', 'K']_2_9_3",take_discard_1,0.010000000000000002
['4']_3_A_2,take_discard_1,0.01981
['4']_3_A_2,take_discard_2,0.0
['4']_3_A_2,take_discard_3,0.0
['4']_3_A_2,draw_deck_1,0.0
['4']_3_A_2,draw_deck_2,0.0
['4']_3_A_2,draw_deck_3,0.0
"['4', 'A', 'Q']_1_7_4",take_discard_3,1.01
"['4', 'A', 'Q']_1_7_4",draw_deck_3,0.0
['3']_3_4_2,take_discard_0,0.010000000000000002
['3']_3_4_2,take_discard_1,0.0
['3']_3_4_2,take_discard_2,0.0
['3']_3_4_2,draw_deck_0,0.0
['3']_3_4_2,draw_deck_1,0.0
['3']_3_4_2,draw_deck_2,0.0
"['3', '4']_2_5_3",take_discard_1,0.010000000000000002
"['3', '4']_2_5_3",take_discard_2,0.0
"['3', '4']_2_5_3",draw_deck_1,0.0
"['3', '4']_2_5_3",draw_deck_2,0.0
"['3', '4', '5']_1_6_4",take_discard_2,1.01
"['3', '4', '5']_1_6_4",draw_deck_2,0.0
['10']_3_5_2,take_discard_1,0.010000000000000002
['10']_3_5_2,take_discard_2,0.0
['10']_3_5_2,take_discard_3,0.0
['10']_3_5_2,draw_deck_1,0.0
['10']_3_5_2,draw_deck_2,0.0
['10']_3_5_2,draw_deck_3,0.0
"['10', '5']_2_2_3",take_discard_2,0.010000000000000002
"['10', '5']_2_2_3",take_discard_3,0.0
"['10', '5']_2_2_3",draw_deck_2,0.0
"['10', '5']_2_2_3",draw_deck_3,0.0
"['10', '2', '5']_1_Q_4",take_discard_3,1.01
"['10', '2', '5']_1_Q_4",draw_deck_3,0.0
['4']_3_J_2,take_discard_1,0.010000000000000002
['4']_3_J_2,take_discard_2,0.0
['4']_3_J_2,take_discard_3,0.0
['4']_3_J_2,draw_deck_1,0.0
['4']_3_J_2,draw_deck_2,0.0
['4']_3_J_2,draw_deck_3,0.0
"['4', 'J']_2_7_3",take_discard_2,0.010000000000000002
"['4', 'J']_2_7_3",take_discard_3,0.0
"['4', 'J']_2_7_3",draw_deck_2,0.0
"['4', 'J']_2_7_3",draw_deck_3,0.0
"['4', '7', 'J']_1_6_4",take_discard_3,-0.49000000000000005
"['4', '7', 'J']_1_6_4",draw_deck_3,0.0
"['4', '6']_2_4_3",take_discard_1,0.010000000000000002
"['4', '6']_2_4_3",take_discard_3,0.0
"['4', '6']_2_4_3",draw_deck_1,0.0
"['4', '6']_2_4_3",draw_deck_3,0.0
"['4', '4', '6']_1_2_4",take_discard_3,1.01
"['4', '4', '6']_1_2_4",draw_deck_3,0.0
['6']_3_4_2,take_discard_2,0.019000000000000003
['6']_3_4_2,take_discard_1,0.0
['6']_3_4_2,take_discard_3,0.0
['6']_3_4_2,draw_deck_1,0.0
['6']_3_4_2,draw_deck_2,0.0
['6']_3_4_2,draw_deck_3,0.0
"['7', '7', 'Q']_1_6_4",take_discard_2,-0.49000000000000005
"['7', '7', 'Q']_1_6_4",draw_deck_2,0.0
['Q']_3_K_2,draw_deck_3,0.027100000000000006
['Q']_3_K_2,take_discard_1,0.0
['Q']_3_K_2,take_discard_2,0.0
['Q']_3_K_2,take_discard_3,0.0
['Q']_3_K_2,draw_deck_1,0.0
['Q']_3_K_2,draw_deck_2,0.0
"['7', 'Q']_2_7_3",take_discard_1,0.010000000000000002
"['3', '8', 'Q']_1_9_4",take_discard_1,-0.49000000000000005
"['3', '8', 'Q']_1_9_4",draw_deck_1,0.0
['3']_3_2_2,draw_deck_0,0.010900000000000002
['10']_3_Q_2,take_discard_0,0.010000000000000002
['10']_3_Q_2,take_discard_1,0.0
['10']_3_Q_2,take_discard_2,0.0
['10']_3_Q_2,draw_deck_0,0.0
['10']_3_Q_2,draw_deck_1,0.0
['10']_3_Q_2,draw_deck_2,0.0
"['10', 'Q']_2_J_3",take_discard_1,0.010000000000000002
"['10', 'Q']_2_J_3",take_discard_2,0.0
"['10', 'Q']_2_J_3",draw_deck_1,0.0
"['10', 'Q']_2_J_3",draw_deck_2,0.0
['A']_3_2_2,take_discard_1,0.010000000000000002
['A']_3_2_2,take_discard_2,0.0
['A']_3_2_2,take_discard_3,0.0
['A']_3_2_2,draw_deck_1,0.0
['A']_3_2_2,draw_deck_2,0.0
['A']_3_2_2,draw_deck_3,0.0
"['10', '2', 'A']_1_Q_4",take_discard_3,1.01
"['10', '2', 'A']_1_Q_4",draw_deck_3,0.0
"['2', 'A']_2_10_3",take_discard_2,0.010000000000000002
"['10', '2', '5']_1_9_4",take_discard_3,-0.49000000000000005
"['10', '2', '5']_1_9_4",draw_deck_3,0.0
['5']_3_7_2,take_discard_1,0.019000000000000003
['5']_3_7_2,take_discard_2,0.0
['5']_3_7_2,take_discard_3,0.0
['5']_3_7_2,draw_deck_1,0.0
['5']_3_7_2,draw_deck_2,0.0
['5']_3_7_2,draw_deck_3,0.0
"['5', '6', '7']_1_A_4",take_discard_2,-0.49000000000000005
"['5', '6', '7']_1_A_4",draw_deck_2,0.0
"['5', '7']_2_6_3",take_discard_3,0.010000000000000002
"['10', '8', '9']_1_Q_4",take_discard_2,-0.49000000000000005
"['10', '8', '9']_1_Q_4",draw_deck_2,0.0
"['10', '9']_2_4_3",draw_deck_3,0.010000000000000002
['2']_3_Q_2,take_discard_0,0.019000000000000003
['2']_3_Q_2,take_discard_1,0.0
['2']_3_Q_2,take_discard_3,0.0
['2']_3_Q_2,draw_deck_0,0.0
['2']_3_Q_2,draw_deck_1,0.0
['2']_3_Q_2,draw_deck_3,0.0
"['2', 'Q']_2_6_3",take_discard_1,0.010000000000000002
"['2', 'Q']_2_6_3",take_discard_3,0.0
"['2', 'Q']_2_6_3",draw_deck_1,0.0
"['2', 'Q']_2_6_3",draw_deck_3,0.0
"['2', '6', 'Q']_1_K_4",take_discard_3,-0.49000000000000005
"['2', '6', 'Q']_1_K_4",draw_deck_3,0.0
['6']_3_8_2,take_discard_1,0.010000000000000002
['6']_3_8_2,take_discard_2,0.0
['6']_3_8_2,take_discard_3,0.0
['6']_3_8_2,draw_deck_1,0.0
['6']_3_8_2,draw_deck_2,0.0
['6']_3_8_2,draw_deck_3,0.0
"['6', '8']_2_K_3",take_discard_2,0.010000000000000002
"['6', '8']_2_K_3",take_discard_3,0.0
"['6', '8']_2_K_3",draw_deck_2,0.0
"['6', '8']_2_K_3",draw_deck_3,0.0
"['6', '8', 'K']_1_3_4",take_discard_3,-0.49000000000000005
"['6', '8', 'K']_1_3_4",draw_deck_3,0.0
"['4', 'Q']_2_9_3",take_discard_2,0.010000000000000002
"['4', 'Q']_2_9_3",take_discard_3,0.0
"['4', 'Q']_2_9_3",draw_deck_2,0.0
"['4', 'Q']_2_9_3",draw_deck_3,0.0
"['4', '9', 'Q']_1_J_4",take_discard_3,-0.49000000000000005
"['4', '9', 'Q']_1_J_4",draw_deck_3,0.0
"['5', 'J']_2_K_3",take_discard_1,0.010000000000000002
"['5', 'J']_2_K_3",take_discard_3,0.0
"['5', 'J']_2_K_3",draw_deck_1,0.0
"['5', 'J']_2_K_3",draw_deck_3,0.0
"['5', 'J', 'K']_1_K_4",take_discard_3,1.01
"['5', 'J', 'K']_1_K_4",draw_deck_3,0.0
['5']_3_J_2,take_discard_2,0.010000000000000002
['J']_3_10_2,take_discard_1,0.010000000000000002
['J']_3_10_2,take_discard_2,0.0
['J']_3_10_2,take_discard_3,0.0
['J']_3_10_2,draw_deck_1,0.0
['J']_3_10_2,draw_deck_2,0.0
['J']_3_10_2,draw_deck_3,0.0
"['10', 'J']_2_4_3",take_discard_2,0.010000000000000002
"['10', 'J']_2_4_3",take_discard_3,0.0
"['10', 'J']_2_4_3",draw_deck_2,0.0
"['10', 'J']_2_4_3",draw_deck_3,0.0
"['10', '4', 'J']_1_K_4",take_discard_3,1.01
"['10', '4', 'J']_1_K_4",draw_deck_3,0.0
['3']_3_5_2,take_discard_0,0.010000000000000002
['3']_3_5_2,take_discard_1,0.0
['3']_3_5_2,take_discard_2,0.0
['3']_3_5_2,draw_deck_0,0.0
['3']_3_5_2,draw_deck_1,0.0
['3']_3_5_2,draw_deck_2,0.0
"['3', '5']_2_10_3",take_discard_1,0.010000000000000002
"['3', '5']_2_10_3",take_discard_2,0.0
"['3', '5']_2_10_3",draw_deck_1,0.0
"['3', '5']_2_10_3",draw_deck_2,0.0
"['10', '3', '5']_1_3_4",take_discard_2,-0.19
"['10', '3', '5']_1_3_4",draw_deck_2,0.0
['K']_3_Q_2,take_discard_1,0.010000000000000002
['K']_3_Q_2,take_discard_2,0.0
['K']_3_Q_2,take_discard_3,0.0
['K']_3_Q_2,draw_deck_1,0.0
['K']_3_Q_2,draw_deck_2,0.0
['K']_3_Q_2,draw_deck_3,0.0
"['10', 'K', 'Q']_1_8_4",take_discard_2,-0.49000000000000005
"['10', 'K', 'Q']_1_8_4",draw_deck_2,0.0
"['K', 'Q']_2_7_3",draw_deck_3,0.010000000000000002
"['2', '7', '9']_1_3_4",take_discard_2,-0.49000000000000005
"['2', '7', '9']_1_3_4",draw_deck_2,0.0
"['2', '9']_2_10_3",draw_deck_1,0.010000000000000002
['Q']_3_10_2,take_discard_0,0.010000000000000002
['Q']_3_10_2,take_discard_1,0.0
['Q']_3_10_2,take_discard_3,0.0
['Q']_3_10_2,draw_deck_0,0.0
['Q']_3_10_2,draw_deck_1,0.0
['Q']_3_10_2,draw_deck_3,0.0
"['10', 'Q']_2_3_3",take_discard_1,0.010000000000000002
"['10', 'Q']_2_3_3",take_discard_3,0.0
"['10', 'Q']_2_3_3",draw_deck_1,0.0
"['10', 'Q']_2_3_3",draw_deck_3,0.0
"['10', '3', 'Q']_1_5_4",take_discard_3,-0.49000000000000005
"['10', '3', 'Q']_1_5_4",draw_deck_3,0.0
"['2', '5', 'Q']_1_4_4",take_discard_3,-0.49000000000000005
"['2', '5', 'Q']_1_4_4",draw_deck_3,0.0
"['2', 'Q']_2_A_3",draw_deck_1,0.010000000000000002
"['2', '5']_2_8_3",take_discard_1,0.010000000000000002
"['2', '5']_2_8_3",take_discard_3,0.0
"['2', '5']_2_8_3",draw_deck_1,0.0
"['2', '5']_2_8_3",draw_deck_3,0.0
"['2', '5', '8']_1_6_4",take_discard_3,1.01
"['2', '5', '8']_1_6_4",draw_deck_3,0.0
['K']_3_6_2,take_discard_0,0.010000000000000002
['K']_3_6_2,take_discard_2,0.0
['K']_3_6_2,take_discard_3,0.0
['K']_3_6_2,draw_deck_0,0.0
['K']_3_6_2,draw_deck_2,0.0
['K']_3_6_2,draw_deck_3,0.0
"['6', 'K']_2_K_3",take_discard_2,0.010000000000000002
"['6', 'K']_2_K_3",take_discard_3,0.0
"['6', 'K']_2_K_3",draw_deck_2,0.0
"['6', 'K']_2_K_3",draw_deck_3,0.0
"['6', 'K', 'K']_1_5_4",take_discard_3,1.01
"['6', 'K', 'K']_1_5_4",draw_deck_3,0.0
"['9', 'Q']_2_2_3",take_discard_2,0.010000000000000002
"['9', 'Q']_2_2_3",take_discard_3,0.0
"['9', 'Q']_2_2_3",draw_deck_2,0.0
"['9', 'Q']_2_2_3",draw_deck_3,0.0
"['2', '9', 'Q']_1_4_4",draw_deck_3,-0.49000000000000005
"['6', '9', 'Q']_1_J_4",take_discard_3,-0.49000000000000005
"['6', '9', 'Q']_1_J_4",draw_deck_3,0.0
